bid_id,vendor_name,vendor_rank,vendor_price,price_raw,status_flag
9302556,AKISHA ENGINEERING SOLUTION SERVICES PRIVATE LIMITED Under PMA,L1,24960000.0,` 24960000.00,
9302556,M/S R G ASSOCIATES Under PMA,L2,25385000.0,` 25385000.00,
9302556,GOVINDAM ENVIRO ENGINEERING PRIVATE LIMITED Under PMA,L3,26680000.0,` 26680000.00,
9302469,M/S HEEMO (INDIA) (MII) Under PMA,L1,2068608.0,` 2068608.00,
9302469,M/S COMPULINK SYSTEM (MII) Under PMA,L2,2070720.0,` 2070720.00,
9302414,"SHEETAL SERVICE CENTRE (MSE,MII) Under PMA",L1,21054000.0,` 21054000.00,
9302414,"NEELAM CONSTRUCTION COMPANY (MSE,MII) Under PMA",L2,22275000.0,` 22275000.00 (Bid Price),
9302414,"SUPERTECH INDUSTRIES (MSE,MII) Under PMA",L3,23400000.0,` 23400000.00 (Bid Price),
9302414,"UNIVERSAL FABRICATORS (MSE,MII) Under PMA",L4,25365000.0,` 25365000.00 (Bid Price),
9301199,A K G OUTSOURCING SERVICES Under PMA,,,,MSE
9301199,A M PROJECT AND MANAGEMENT SERVICES (OPC) PRIVATE LIMITED Under PMA,,,,MSE
9301199,A S S SECURITY GROUP Under PMA,,,,MSE
9301199,AADITYA ENTERPRISE Under PMA,,,,MSE
9301199,AADITYA SECURITY SERVICE Under PMA,,,,MSE
9301199,AARNA GLOBAL SERVICE SOLUTION Under PMA,,,,N/A
9301199,AASTHA ENTERPRISE Under PMA,,,,N/A
9301199,AASTHA TECHNOLOGY SERVICES Under PMA,,,,MSE
9301199,ABHAY ENTERPRISE Under PMA,,,,MSE
9301199,ACTIVE SECURITY SERVICES Under PMA,,,,MSE
9301199,ADVT INDUSTRIES PRIVATE LIMITED Under PMA,,,,MSE
9301199,AGASTYA ENTERPRISE Under PMA,,,,MSE
9301199,ALAKH ENTERPRISE Under PMA,,,,MSE
9301199,ALERTS SECURITAS PRIVATE LIMITED Under PMA,,,,MSE
9301199,ALEX MANPOWER SERVICES Under PMA,,,,MSE
9301199,almighty manpower & security services Under PMA,,,,MSE
9301199,ALPSALIGN RESOURCES Under PMA,,,,MSE
9301199,AMASS ADVANCED STAFFING SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,AMIX MANPOWER SERVICES Under PMA,,,,MSE
9301199,AMPUG Solutions Under PMA,,,,MSE
9301199,ANANYA SERVICES Under PMA,,,,MSE
9301199,ANGEL MANPOWER & SECURITY SERVICES Under PMA,,,,MSE
9301199,APVARGA FOUNDATION Under PMA,,,,N/A
9301199,AROHANOM SECURITY PRIVATE LIMITED Under PMA,,,,MSE
9301199,AROUND THE WORLD SECURITY SERVICES Under PMA,,,,MSE
9301199,ARP Services Under PMA,,,,MSE
9301199,ASHIRWAD ENTERPRISE Under PMA,,,,MSE
9301199,ASJ MULTI SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,ATIREKA SHRAMIKA PRIVATE LIMITED Under PMA,,,,MSE
9301199,AUSHADHIYA AMRUT Under PMA,,,,MSE
9301199,BALAJI ENTERPRISES Under PMA,,,,MSE
9301199,BALAJI VENTURES Under PMA,,,,MSE
9301199,Blockade Defence Service Under PMA,,,,MSE
9301199,BLUE SKY MANPOWER SERVICES Under PMA,,,,MSE
9301199,BLUEROOT CORPORATION PRIVATE LIMITED Under PMA,,,,MSE
9301199,BM Associate Under PMA,,,,MSE
9301199,BRAHMANI ENTERPRISE Under PMA,,,,MSE
9301199,Brainwave Expert Services Under PMA,,,,MSE
9301199,BROTHERS CORPORATION Under PMA,,,,MSE
9301199,BROTHERS ENTERPRISE Under PMA,,,,MSE
9301199,C D LOGISTICS Under PMA,,,,MSE
9301199,CLASSIC HUMAN RESOURCES PRIVATE LIMITED Under PMA,,,,MSE
9301199,CODE CRAFTERS SOLUTIONS Under PMA,,,,MSE
9301199,COMPASS VISION SERVICES Under PMA,,,,MSE
9301199,COMPASVISION INFOTECH (OPC) PRIVATE LIMITED Under PMA,,,,MSE
9301199,CREATIVE MANPOWER SECURITY SERVICES Under PMA,,,,MSE
9301199,CUSTODIAN CORPORATE SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,DIRECT JOB INDIA PRIVATE LIMITED Under PMA,,,,MSE
9301199,DIVYA ARADHYA LAKSHMI SERVICE Under PMA,,,,MSE
9301199,DRIVYA SECURITY AND INTEGRATED SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,DRONE SECURITY AGENCY Under PMA,,,,MSE
9301199,ECO ANN ORGANIC PRIVATE LIMITED Under PMA,,,,MSE
9301199,EJEE COMPLETE OFFICE SOLUTIONS PRIVATE LIMITED Under PMA,,,,MSE
9301199,ELEVATE CONSULTING SERVICES Under PMA,,,,MSE
9301199,ELITE WORKFORCE SOLUTIONS Under PMA,,,,MSE
9301199,EXPERT ORGANISATION Under PMA,,,,N/A
9301199,EXPERTEDGE CONSULTING Under PMA,,,,MSE
9301199,FRANK'S SERVICES Under PMA,,,,MSE
9301199,FRONT STATIC BUSINESS SOLUTIONS PRIVATE LIMITED Under PMA,,,,MSE
9301199,FRONTSTATIC GLOBAL SERVICES LLP Under PMA,,,,MSE
9301199,GN ASSOCIATE Under PMA,,,,N/A
9301199,GODARA ENTERPRISES Under PMA,,,,MSE
9301199,GUNJAN GLOBAL INFRAVENTURE Under PMA,,,,MSE
9301199,GURU NANAK SECURITY Under PMA,,,,MSE
9301199,H R INFO SERVICE Under PMA,,,,MSE
9301199,H V ENTERPRISE Under PMA,,,,MSE
9301199,H.A ENTERPRISE Under PMA,,,,N/A
9301199,HARSH ENTERPRISE Under PMA,,,,MSE
9301199,HR CATALYST CONSULTING Under PMA,,,,MSE
9301199,HR EXCELLENCE PARTNERS Under PMA,,,,MSE
9301199,Indian Infotech Under PMA,,,,MSE
9301199,INTELLISMART ENERGY SOLUTIONS Under PMA,,,,MSE
9301199,INTELLIWISE SOLUTIONS AND SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,ISHITA SECURITY AND MANPOWER SERVICE PRIVATE LIMITED Under PMA,,,,MSE
9301199,J B TRADING CO Under PMA,,,,MSE
9301199,J K ENTERPRISE Under PMA,,,,MSE
9301199,J.S Enterprises Under PMA,,,,MSE
9301199,JAI BHOLENATH SERVICES Under PMA,,,,MSE
9301199,JAI DURGA SHAKTI SERVICES Under PMA,,,,MSE
9301199,JK GROUP Under PMA,,,,MSE
9301199,JUSTRIGHT HOSPITALITIES & SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,K P MANAGEMENT Under PMA,,,,MSE
9301199,K P N SAI INFRA PRIVATE LIMITED Under PMA,,,,MSE
9301199,Kanishk Enterprises Under PMA,,,,MSE
9301199,KARMBHUMI ENGINEERING & FACILITY MANAGEMENT PRIVATE LIMITED Under PMA,,,,MSE
9301199,KASHISH ENTERPRISE Under PMA,,,,MSE
9301199,KESHWISE NEXUS PRIVATE LIMITED Under PMA,,,,N/A
9301199,KHUSHI CORPORATION Under PMA,,,,MSE
9301199,KING AND ANGEL DIAMOND SERVICES PRIVATE LIMITED Under PMA,,,,N/A
9301199,KING GUARD FORCE SECURITY Under PMA,,,,N/A
9301199,KING OF DANCE INDIA Under PMA,,,,MSE
9301199,KISHORI ENTERPRISES Under PMA,,,,MSE
9301199,KORE ENTERPRISE Under PMA,,,,MSE
9301199,KULDEEP COMMUNICATION & ELECTRONICS Under PMA,,,,MSE
9301199,LADLI CORPORATION Under PMA,,,,MSE
9301199,LIFE LINE MANPOWER SERVICES Under PMA,,,,MSE
9301199,M J ENTERPRISE Under PMA,,,,MSE
9301199,M M ENTERPRISE Under PMA,,,,MSE
9301199,M.M. EAGLES SECURITY Under PMA,,,,MSE
9301199,M/s  KSRRO SECURITY MANPOWER  SERVICES Under PMA,,,,MSE
9301199,M/S AWADH GROUP Under PMA,,,,N/A
9301199,M/S BANKE BIHARI SERVICES AND MANPOWER SUPPLYAR Under PMA,,,,MSE
9301199,MAA ENTERPRISE Under PMA,,,,MSE
9301199,MANIDHAR ENTERPRISE Under PMA,,,,MSE
9301199,MATRU ENTERPRISE Under PMA,,,,MSE
9301199,MS ENTERPRISE Under PMA,,,,MSE
9301199,N.K.ENTERPRISE Under PMA,,,,MSE
9301199,NAIYA ENTERPRISE Under PMA,,,,MSE
9301199,NANCY SERVICES Under PMA,,,,MSE
9301199,NEGIE INFOTECH Under PMA,,,,MSE
9301199,NEW MOON SECURITY GROUP Under PMA,,,,MSE
9301199,NEXTGEN SERVICE Under PMA,,,,MSE
9301199,NIRAV ENTERPRISE Under PMA,,,,MSE
9301199,NIRAV INFO SERVICE Under PMA,,,,MSE
9301199,NISHANT SECURITY AND ALLIED SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,OJN FACILITIES PRIVATE LIMITED Under PMA,,,,MSE
9301199,OM SHANTI CORPORATION Under PMA,,,,MSE
9301199,OMILA MAHABALA ANANTA PRIVATE LIMITED Under PMA,,,,MSE
9301199,ONE SOLUTION Under PMA,,,,MSE
9301199,PAHAL ENTERPRISES Under PMA,,,,MSE
9301199,PANDIT ENTERPRISES Under PMA,,,,MSE
9301199,PANKAJ LABOUR SUPPLIERS Under PMA,,,,MSE
9301199,PARTH SERVICES Under PMA,,,,MSE
9301199,PERFORMANCE SOLUTION Under PMA,,,,N/A
9301199,PHR ENTERPRISES Under PMA,,,,MSE
9301199,Pihu Manpower Service Under PMA,,,,MSE
9301199,PINAKINE SECURE SECURITY SOLUTIONS Under PMA,,,,MSE
9301199,PINK RIDER PRIVATE LIMITED Under PMA,,,,MSE
9301199,PITAMBARA MANPOWER AND SECURITY SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,PMS INT BHATTHA Under PMA,,,,MSE
9301199,POORV SAINIK SECURITY SERVICE Under PMA,,,,MSE
9301199,PRAGATI ENTERPRISE Under PMA,,,,MSE
9301199,PRITHVI MANPOWER SOLUTIONS PRIVATE LIMITED Under PMA,,,,MSE
9301199,PROCONSULT PARTNERS Under PMA,,,,MSE
9301199,PROJECTPLUS HOSPITALITIES & SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,r k enterprises Under PMA,,,,MSE
9301199,R.V.ENTERPRISE Under PMA,,,,MSE
9301199,R/L Construction & Commercial Services Under PMA,,,,MSE
9301199,RADHAVALLABH SOLUTIONS Under PMA,,,,MSE
9301199,RADHE ENTERPRISE Under PMA,,,,MSE
9301199,RAJENDRA  TIWARI CONTRACTOR Under PMA,,,,N/A
9301199,RAJNAR EMPOWERMENT SERVICES Under PMA,,,,N/A
9301199,RAJNAR FACILITIES PRIVATE LIMITED Under PMA,,,,MSE
9301199,RAMESHWAR ENTERPRISE Under PMA,,,,MSE
9301199,Ravi Enterprises Under PMA,,,,MSE
9301199,RAVI SECURITY SERVICES Under PMA,,,,MSE
9301199,RAVLEEN SECURITY PRIVATE LIMITED Under PMA,,,,MSE
9301199,RED WOLF MANPOWER PRIVATE LIMITED Under PMA,,,,MSE
9301199,RPY MANPOWER SOLUTION PRIVATE LIMITED Under PMA,,,,MSE
9301199,SADHNA SECURITY SERVICES Under PMA,,,,MSE
9301199,Safe Shadow Security Services Under PMA,,,,MSE
9301199,SAI SERVICES Under PMA,,,,MSE
9301199,SANJIVANI ENTERPRISE Under PMA,,,,MSE
9301199,Sanmati Service Providers Under PMA,,,,N/A
9301199,SARKAR ENTERPRISE Under PMA,,,,MSE
9301199,SARSP TECH SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,SEBUSHI SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,SECURITY AND INTELLIGENCE SERVICES BUREAU Under PMA,,,,N/A
9301199,SHIVDULARI ENTERPRISES PRIVATE LIMITED Under PMA,,,,MSE
9301199,SHRI KRISHNA CONSTRUCTIONS Under PMA,,,,MSE
9301199,SHRI THAKURJI TRADERS Under PMA,,,,MSE
9301199,SHUBH ENTERPRISE Under PMA,,,,MSE
9301199,SHUBHI AND POORNIMA MANAGEMENT PRIVATE LIMITED Under PMA,,,,N/A
9301199,SINGH ENTERPRISES Under PMA,,,,MSE
9301199,SIYA MANPOWER SERVICES Under PMA,,,,MSE
9301199,SKILLBRIDGE INFOWORKS PRIVATE LIMITED Under PMA,,,,MSE
9301199,Sky High Secure Security Services Under PMA,,,,N/A
9301199,SM SUNSHINE WORKFORCE PRIVATE LIMITED Under PMA,,,,MSE
9301199,smvd group secure services Under PMA,,,,MSE
9301199,SPARK OUTSOURCE STATION Under PMA,,,,N/A
9301199,SPSMS GLOBAL PRIVATE LIMITED Under PMA,,,,MSE
9301199,SSS SECURITY FORCE (OPC) PRIVATE LIMITED Under PMA,,,,MSE
9301199,STARAS SALES Under PMA,,,,MSE
9301199,SUM CORPORATION Under PMA,,,,MSE
9301199,SUNDHAL ENTERPRISE Under PMA,,,,MSE
9301199,SUNITA Under PMA,,,,MSE
9301199,SYVT INDUSTRIES PRIVATE LIMITED Under PMA,,,,MSE
9301199,TALENT TRANSFORMATION GROUP Under PMA,,,,MSE
9301199,TBS BIOENERGY SYSTEMS LIMITED Under PMA,,,,MSE
9301199,TBS TOUR AND TRAVELS PRIVATE LIMITED Under PMA,,,,MSE
9301199,Thirumal Facilities Service Under PMA,,,,MSE
9301199,TITA FACILITY SERVICES Under PMA,,,,MSE
9301199,TOP MANPOWER MANAGMENT SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,TRIPATHI BROTHERS SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9301199,Vaikunth Group Enterprises Under PMA,,,,MSE
9301199,VEER ENTERPRISE Under PMA,,,,MSE
9301199,VIRAJ ENTERPRISE Under PMA,,,,MSE
9301199,VPVM SECURITY MANPOWER PRIVATE LIMITED Under PMA,,,,MSE
9301199,Warriors Security And Manpower Solution Services Under PMA,,,,MSE
9301199,WORKFORCE SOLUTIONS CONSULTING Under PMA,,,,MSE
9301199,WORLD SPACE Under PMA,,,,N/A
9301199,YASH ENTERPRISE Under PMA,,,,MSE
9301199,YASH R SOLUTION Under PMA,,,,MSE
9301199,YOGESHWAR CONSTRUCTION Under PMA,,,,MSE
9301199,ZEALOUS SECURATOR PRIVATE LIMITED Under PMA,,,,MSE
9257503,ELECTRONIC EMPORIUM Under PMA,,,,N/A
9257503,HIND SPORTS PVT LTD Under PMA,,,,N/A
9257503,KHALSA EXPORTS PRIVATE LIMITED Under PMA,,,,MSE
9257503,LIGHT HOUSE Under PMA,,,,N/A
9274806,Shanti Equipment Under PMA,L1,15000.0,` 15000.00,
9274806,PARMAR ENTERPRISES Under PMA,L2,20000.0,` 20000.00 (Bid Price),
9277798,M/S KARTIK SALES CORPORATION Under PMA,,,,MSE
9277798,M/S M. K. ENTERPRISES Under PMA,,,,N/A
9277798,PITAMBRA TRADERS Under PMA,,,,MSE
9277795,M/S KARTIK SALES CORPORATION Under PMA,,,,MSE
9277795,M/S M. K. ENTERPRISES Under PMA,,,,N/A
9277795,PITAMBRA TRADERS Under PMA,,,,MSE
9277795,PROMAK RETAIL Under PMA,,,,MSE
9277792,M/S KARTIK SALES CORPORATION Under PMA,,,,MSE
9277792,M/S M. K. ENTERPRISES Under PMA,,,,N/A
9277792,PITAMBRA TRADERS Under PMA,,,,MSE
9277792,PROMAK RETAIL Under PMA,,,,N/A
9257473,GHANSHYAM FABRICATORS Under PMA,,,,MSE
9257473,OM ENTERPRISE Under PMA,,,,MSE
9257473,S B ENTERPRISES Under PMA,,,,Offline upload
9257473,SHIVAAY CONSTRUCTION COMPANY Under PMA,,,,Offline upload
9257473,SHYAM ENTERPRISES Under PMA,,,,Offline upload
9257473,SPHERETAIL VENTURES INDIA PRIVATE LIMITED Under PMA,,,,Registered with designated Agency / Authority
9254043,ACME FLUID SYSTEMS Under PMA,,,,MII MSE
9248343,A B S S SECURITAS PRIVATE LIMITED Under PMA,,,,MSE
9248343,A S S SECURITY GROUP Under PMA,,,,MSE
9248343,A1 99 & COMPANY Under PMA,,,,MSE
9248343,A1 SELECTORS PRIVATE LIMITED Under PMA,,,,MSE
9248343,AAA SECURITAS MULTI SERVICES Under PMA,,,,MSE
9248343,AAAROHAN MANAGEMENT SERVICES Under PMA,,,,MSE
