bid_id,vendor_name,vendor_rank,vendor_price,price_raw,status_flag
9314594,showonn.com Under PMA,L1,274692.0,` 274692.00,
9314594,SHRI KHODIYAR XEROX AND STATIONERY Under PMA,L2,290400.0,` 290400.00 (Bid Price),
9314594,SHARVAY ENTERPRISE Under PMA,L3,300000.0,` 300000.00 (Bid Price),
9270338,M/S. MOTOR GARAGE Under PMA,,,,N/A
9270338,TEZPUR GENERAL SUPPLIER Under PMA,,,,MSE
9243160,FABKON TECHNICAL SYSTEMS Under PMA,,,,Offline upload
9243160,Somindra Marketing Under PMA,,,,Offline upload
9314078,UTMIOS SOLUTION Under PMA,L1,114000.0,` 114000.00,
9314078,SILICOM ELECTRONICS PRIVATE LIMITED Under PMA,L2,115050.0,` 115050.00,
9314078,INDUSTRIAL ASSOCIATES Under PMA,L3,219435.0,` 219435.00 (Bid Price),
9314078,SRI DEVA DEFENCE AND EQUIPMENTS LLP Under PMA,L4,434325.0,` 434325.00 (Bid Price),
9312133,AL-GAUS TRADERS Under PMA,L1,199152.54,` 199152.54,
9312133,M/S MAHIRA ENTERPRISES Under PMA,L2,202542.37,` 202542.37,
9312764,om shiv shankar and co Under PMA,L1,1170000.0,` 1170000.00,
9312764,G M INFRASTRUCTURE Under PMA,L2,1175000.0,` 1175000.00,
9312764,MAHENDRA REALTORS & INFRASTRUCTURE LIMITED Under PMA,L3,1278720.0,` 1278720.00,
9312764,PAL GULHARE CONSTRUCTIONS Under PMA,L4,1375500.0,` 1375500.00 (Bid Price),
9312764,Shree Gajanan Traders Under PMA,L5,1506159.08,` 1506159.08 (Bid Price),
9312764,AZAD ROLLING SHUTTERS AND CONSTRUCTION Under PMA,L6,1992701.4,` 1992701.40 (Bid Price),
9313756,DREAMWORKS INFOTECH PRIVATE LIMITED Under PMA,L1,21770.0,` 21770.00,
9313756,MAPLECLOUD TECHNOLOGIES Under PMA,L2,21800.0,` 21800.00 (Bid Price),
9313756,SECNIC CONSULTANCY SERVICES PRIVATE LIMITED Under PMA,L3,29000.0,` 29000.00 (Bid Price),
9308894,LLOYD INSULATIONS (INDIA) LIMITED (MII) Under PMA,L1,3403785.0,` 3403785.00,
9308894,UNIFRAX INDIA PRIVATE LIMITED (MII) Under PMA,L2,4552086.0,` 4552086.00 (Bid Price),
9314062,BHARAT FORGE LTD (MII) Under PMA,L1,3145762.71,` 3145762.71,
9314062,"VIKRANT FORGE PRIVATE LIMITED (MSE,MII) Under PMA",L2,3791940.0,` 3791940.00 (Bid Price),
9314062,BAY-FORGE PRIVATE LIMITED (MII) Under PMA,L3,3960338.98,` 3960338.98 (Bid Price),
