bid_id,vendor_name,vendor_rank,vendor_price,price_raw,status_flag
9307425,"MARUTHI FAB TECH (MSE,MII) Under PMA",L1,2103010.17,` 2103010.17,
9307425,"SAGHAI ENGINEERING PRIVATE LIMITED (MSE,MII) Under PMA",L2,2484000.0,` 2484000.00 (Bid Price),
9307425,AIM INDUSTRIES (MII) Under PMA,L3,2562711.86,` 2562711.86 (Bid Price),
9307413,BALAJII MARKETING Under PMA,,,,N/A
9307413,BHAGAT AUTO STORES Under PMA,,,,N/A
9307413,DINDAYAL AGARWAL  & SONS Under PMA,,,,N/A
9307413,DURGA ENTERPRISES Under PMA,,,,N/A
9307413,SHYAM SUPPLIERS Under PMA,,,,N/A
9307413,SUBHAM ENTERPRISE Under PMA,,,,N/A
9277555,360 SURVEILLANCE MANAGEMENT PRIVATE LIMITED Under PMA,,,,N/A
9277555,ALLIANCE OUTSOURCING PRIVATE LIMITED Under PMA,,,,MSE
9277555,AMBIKA SERVICE PROVIDER OPC PRIVATE LIMITED Under PMA,,,,N/A
9277555,AMIX MANPOWER SERVICES Under PMA,,,,MSE
9277555,AMPUG Solutions Under PMA,,,,MSE
9277555,ASHFORD STAFFING (OPC) PRIVATE LIMITED Under PMA,,,,MSE
9277555,AVIK SECURITY SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9277555,AWADH SECURITY SERVICES PRIVATE LIMITED Under PMA,,,,N/A
9277555,AXIVORA INDIA SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9277555,BRIGHT ENTERPRISES Under PMA,,,,MSE
9277555,CAPTAIN SUNLIGHT SECURITY AGENCY PRIVATE LIMITED Under PMA,,,,MSE
9277555,CLASSIC BUSINESS SOLUTION Under PMA,,,,MSE
9277555,CLASSIC HUMAN RESOURCES PRIVATE LIMITED Under PMA,,,,MSE
9277555,COMPASS VISION SERVICES Under PMA,,,,MSE
9277555,COMPASVISION INFOTECH (OPC) PRIVATE LIMITED Under PMA,,,,MSE
9277555,COUNTRYWIDE TECHNOLOGIES PRIVATE LIMITED Under PMA,,,,MSE
9277555,DOLPHIN GUARDSS AND ALLIED SERVICES Under PMA,,,,MSE
9277555,ECO ANN ORGANIC PRIVATE LIMITED Under PMA,,,,MSE
9277555,EJEE COMPLETE OFFICE SOLUTIONS PRIVATE LIMITED Under PMA,,,,MSE
9277555,EVERWARDS HUMAN RESOURCES PRIVATE LIMITED Under PMA,,,,MSE
9277555,EXPERT ORGANISATION Under PMA,,,,N/A
9277555,GANAI CONSTRUCTION AND SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9277555,GANGOTRI SECURITY SERVICE & MAN POWER SOLUTION Under PMA,,,,N/A
9277555,GEONOVATECH INFRA AND SERVICES PRIVATE LIMITED Under PMA,,,,MSE
9277555,GILL ENTERPRISES Under PMA,,,,MSE
9277555,Global Infra Solution Under PMA,,,,MSE
9277555,Growing Manpower Service Under PMA,,,,MSE
9277555,GUNJAN GLOBAL INFRAVENTURE Under PMA,,,,MSE
9277555,GURU NANAK SECURITY Under PMA,,,,MSE
9277555,HANUMANT ENTERPRISES Under PMA,,,,MSE
9277555,HCT MARKETING LLP Under PMA,,,,MSE
9277555,Helis Technologies Under PMA,,,,MSE
9277555,HITECH HUMAN CAPITAL PRIVATE LIMITED Under PMA,,,,MSE
9277555,J B TRADING CO Under PMA,,,,MSE
9277555,J M MANAGEMENT SERVICES Under PMA,,,,MSE
9277555,J S SECURITY SERVICES & MANPOWER SOLLUTION Under PMA,,,,N/A
9277555,J.S Enterprises Under PMA,,,,MSE
9277555,JAI BHOLENATH SERVICES Under PMA,,,,MSE
9277555,JAI DURGA SHAKTI SERVICES Under PMA,,,,MSE
9277555,JAI JAWALAJI SECURITY AND MANPOWER SERVICES PRIVATE LIMITED Under PMA,,,,N/A
9277555,JIVANSH HANS PRIVATE LIMITED Under PMA,,,,MSE
9277555,K P N SAI INFRA PRIVATE LIMITED Under PMA,,,,MSE
9277555,Kanishk Enterprises Under PMA,,,,MSE
9277555,KGM Enterprise Under PMA,,,,MSE
9277555,KKG ENTERPRISES Under PMA,,,,N/A
