bid_id,vendor_name,vendor_rank,vendor_price,price_raw,status_flag
9334192,"YURATECH GLOBAL PRIVATE LIMITED (MSE,MII) Under PMA",L1,1336440.0,` 1336440.00,
9334192,"COMPUTRONICS MULTIVISION PRIVATE LIMITED (MSE,MII) Under PMA",L2,1340000.0,` 1340000.00,
9334192,"PixaarNext LLP (MSE,MII) Under PMA",L3,2234440.0,` 2234440.00 (Bid Price),
9340563,ARIHANT ENTERPRISE Under PMA,L1,1163500.0,` 1163500.00,
9340563,COMPUTRONICS MULTIVISION PRIVATE LIMITED Under PMA,L2,1164800.0,` 1164800.00,
9340563,APEX OFFICE AUTOMATION Under PMA,L3,1508000.0,` 1508000.00 (Bid Price),
9340563,RISING INFOTECH Under PMA,L4,1681000.0,` 1681000.00 (Bid Price),
9341383,KALURAM FOOD PRODUCTS PRIVATE LIMITED (MII) Under PMA,L1,3170440.0,` 3170440.00,
9341383,DEEPAK TRADING CO. (MII) Under PMA,L2,3174080.0,` 3174080.00,
9341383,Mahadev Enterprises (MII) Under PMA,L3,3206840.0,` 3206840.00,
9341383,P.A.Sales Corporation (MII) Under PMA,L4,3257800.0,` 3257800.00,
9341383,M/S P.C ENTERPRISES (MII) Under PMA,L5,3265262.0,` 3265262.00 (Bid Price),
9341383,MAITRI ENTERPRISES (MII) Under PMA,L6,3276364.0,` 3276364.00 (Bid Price),
9341383,"KESHAV TRADING CO. (MSE,MII) Under PMA",L7,3385200.0,` 3385200.00 (Bid Price),
9341383,A BHARAT ASSOCIATE (MII) Under PMA,L8,3458000.0,` 3458000.00 (Bid Price),
9341383,GAURANG ENTERPRISES (MII) Under PMA,L9,3458000.0,` 3458000.00 (Bid Price),
9341383,AGGARWAL AGRO FOODS (MII) Under PMA,L10,3458182.0,` 3458182.00 (Bid Price),
9341383,SURYA INDUSTRIES (MII) Under PMA,L11,3553004.0,` 3553004.00 (Bid Price),
9341383,"MMK ENTERPRISES PVT LTD (MSE,MII) Under PMA",L12,3581760.0,` 3581760.00 (Bid Price),
9341383,SHRI PRIYAJI AGRO OILS PRIVATE LIMITED (MII) Under PMA,L13,3585400.0,` 3585400.00 (Bid Price),
9341383,R.S. BAJAJ TEA COMPANY (MII) Under PMA,L14,3616340.0,` 3616340.00 (Bid Price),
9341383,MANAV TEA CO. (MII) Under PMA,L15,3618160.0,` 3618160.00 (Bid Price),
9341383,PANSARI INDUSTRY PRIVATE LIMITED (MII) Under PMA,L16,3638180.0,` 3638180.00 (Bid Price),
9341383,uma industries (MII) Under PMA,L17,3658200.0,` 3658200.00 (Bid Price),
9341361,KALURAM FOOD PRODUCTS PRIVATE LIMITED (MII) Under PMA,L1,3177720.0,` 3177720.00,
9341361,DEEPAK TRADING CO. (MII) Under PMA,L2,3181360.0,` 3181360.00,
9341361,Mahadev Enterprises (MII) Under PMA,L3,3226860.0,` 3226860.00,
9341361,P.A.Sales Corporation (MII) Under PMA,L4,3257800.0,` 3257800.00,
9341361,M/S P.C ENTERPRISES (MII) Under PMA,L5,3265262.0,` 3265262.00 (Bid Price),
9341361,V K TRADERS (MII) Under PMA,L6,3276000.0,` 3276000.00 (Bid Price),
9341361,MAITRI ENTERPRISES (MII) Under PMA,L7,3276364.0,` 3276364.00 (Bid Price),
9341361,"KESHAV TRADING CO. (MSE,MII) Under PMA",L8,3385200.0,` 3385200.00 (Bid Price),
9341361,A BHARAT ASSOCIATE (MII) Under PMA,L9,3458000.0,` 3458000.00 (Bid Price),
9341361,GAURANG ENTERPRISES (MII) Under PMA,L10,3458000.0,` 3458000.00 (Bid Price),
9341361,AGGARWAL AGRO FOODS (MII) Under PMA,L11,3458182.0,` 3458182.00 (Bid Price),
9341361,"MMK ENTERPRISES PVT LTD (MSE,MII) Under PMA",L12,3547180.0,` 3547180.00 (Bid Price),
9341361,SURYA INDUSTRIES (MII) Under PMA,L13,3553004.0,` 3553004.00 (Bid Price),
9341361,PANSARI INDUSTRY PRIVATE LIMITED (MII) Under PMA,L14,3581760.0,` 3581760.00 (Bid Price),
9341361,SHRI PRIYAJI AGRO OILS PRIVATE LIMITED (MII) Under PMA,L15,3585400.0,` 3585400.00 (Bid Price),
9341361,R.S. BAJAJ TEA COMPANY (MII) Under PMA,L16,3616340.0,` 3616340.00 (Bid Price),
9341361,MANAV TEA CO. (MII) Under PMA,L17,3618160.0,` 3618160.00 (Bid Price),
9341361,uma industries (MII) Under PMA,L18,3658200.0,` 3658200.00 (Bid Price),
9337737,AURA TRADING COMPANY (MII) Under PMA,L1,116950.0,` 116950.00,
9337737,SHREE SHYAM ENTERPRISES (MII) Under PMA,L2,117205.0,` 117205.00,
9337737,M S NAVYUG ASSOCIATES (MII) Under PMA,L3,117709.0,` 117709.00,
9337737,JANKI ENTERPRISES (MII) Under PMA,L4,122634.5,` 122634.50 (Bid Price),
9337737,BALAJI ENTERPRISES (MII) Under PMA,L5,122643.7,` 122643.70 (Bid Price),
9337737,KRISHNA STORE (MII) Under PMA,L6,123700.0,` 123700.00 (Bid Price),
9341199,BABA SHYAM ENTERPRISE (MSE) Under PMA,L1,122806.74,` 122806.74,
9341199,Sheo pharma (MSE) Under PMA,L2,124281.6,` 124281.60,
9341199,M/S SINHA TRADERS (MSE) Under PMA,L3,126596.02,` 126596.02,
9337520,M/S P.C ENTERPRISES Under PMA,L1,2174846.8,` 2174846.80,
9337520,"PANSARI INDUSTRY PRIVATE LIMITED (MSE,MII) Under PMA",L2,2177165.4,` 2177165.40,
9337520,DEEPAK TRADING CO. Under PMA,L3,2295414.0,` 2295414.00 (Bid Price),
9337520,M/S R.S.A ENTERPRISES Under PMA,L4,2434530.0,` 2434530.00 (Bid Price),
9302676,BALAJI FASHION Under PMA,,,,N/A
9302676,RUHI ENTERPRISE Under PMA,,,,N/A
9302676,SHIVAM INFOTECH Under PMA,,,,N/A
9307932,M/S GOODWILL ENTERPRISES Under PMA,,,,MSE
9307932,S S SALES Under PMA,,,,MSE
9307932,Shri Ganesh Enterprises Under PMA,,,,MSE
9307929,AKAAL TRADERS Under PMA,,,,MSE
9307929,ARUN ENTERPRISES Under PMA,,,,MSE
9307929,s m traders Under PMA,,,,MSE
9307908,D L ASSOCIATES Under PMA,,,,MSE
9307908,M/S J.S.TRADERS Under PMA,,,,MSE
9307908,M/S R.S ASSOCIATE Under PMA,,,,MSE
9307906,BARMER MOTORS Under PMA,,,,MSE
9307906,Rahul Enterprises Under PMA,,,,MSE
9307906,SP TRADING COMPANY Under PMA,,,,MSE
9307893,D L ASSOCIATES Under PMA,,,,MSE
9307893,M/S J.S.TRADERS Under PMA,,,,MSE
9307893,M/S R.S ASSOCIATE Under PMA,,,,MSE
9307881,D L ASSOCIATES Under PMA,,,,MSE
9307881,M/S J.S.TRADERS Under PMA,,,,MSE
9307881,M/S R.S ASSOCIATE Under PMA,,,,MSE
9307659,BUFCO VET PRIVATE LIMITED Under PMA,,,,N/A
9307659,KAY KAY PRODUCTS Under PMA,,,,N/A
9307659,M/S ASHA MEDICAL STORE Under PMA,,,,N/A
9307659,MEDILOGY BIOTECH Under PMA,,,,MSE
9307659,RETICINE PHARMAIDS LIMITED Under PMA,,,,N/A
9307635,C B ENTERPRISES Under PMA,,,,Offline upload
9307635,SHIVAY ENTERPRISES Under PMA,,,,Offline upload
9307635,VIJAY PAL SINGH Under PMA,,,,Offline upload
9307619,A J ENTERPRISES Under PMA,,,,N/A
9307619,INNOVATIVE MOBILITY MEDIA PRIVATE LIMITED Under PMA,,,,N/A
9307619,NAMO INDIA TRADING COMPANY Under PMA,,,,N/A
9307619,OCULUS AUTO INDUSTRIES LLP Under PMA,,,,MSE
9307619,S S INDUSTRY Under PMA,,,,MSE
9307619,VIJAY PAL SINGH Under PMA,,,,N/A
9307619,VIVAAN ENTERPRISES AND SERVICES Under PMA,,,,N/A
9307619,YAARI AUTOMOBILES PRIVATE LIMITED Under PMA,,,,MSE
9307550,JAWAN PRODUCTS Under PMA,,,,MSE
9307550,KUMKUM ENTERPRISES Under PMA,,,,MSE
9317565,STAYSAFE SOLUTIONS PRIVATE LIMITED (MSE) Under PMA,L1,104157.92,` 104157.92,
9317565,SIDHI VINAYAK SALES Under PMA,L2,104568.0,` 104568.00,
9317565,BHAT TRADERS Under PMA,L3,106460.0,` 106460.00,
9317565,B.A. ENTERPRISES Under PMA,L4,115785.0,` 115785.00,
9317565,M/S R. S. TRADERS (MSE) Under PMA,L5,123745.0,` 123745.00 (Bid Price),
